Country,Year,Sex,DTHS,AGE,W,POP,Mtot,Qtot,QBLOD,QBNGN,QCBPN,QCBVD,QCGEN,QCIRC,QDIGD,QENDO,QEXTL,QGNUR,QHPHO,QHRTD,QIPDZ,QMALI,QMBON,QMCNS,QMCON,QMEND,QMETA,QMGNU,QMLHT,QMNTL,QMRSP,QMSKN,QMUSK,QNCNS,QNINF,QNRST,QNUTR,QPCLD,QPIAD,QPOTH,QREST,QSKIN,QTRST,QEXTRIN,QINTRIN,QSUM,EISUM,NRAD,Radix,Dth,Cum,EDth,CumE,IDth,CumI,EProb,EF,ES,EDEN,EHAZ,IProb,IF,IS,IDEN,IHAZ
4260,2010,2,185,0,1,19421,0.009525771,0.009480616,0.000102493,5.12466E-05,0.00389474,0,0.002562329,0,5.12466E-05,0,0.000614959,0,0,0.000102493,0.000256233,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000102493,5.12466E-05,0,0,0.001332411,0,0.000358726,0,0,0.000922438,0.008558178,0.009480616,0.009480616,99051.9384,100000,948.0615984,948.0615984,92.24383119,92.24383119,855.8177672,855.8177672,0.118134378,0,1,0.007808382,0.007808382,0.775881654,0,1,0.011030262,0.011030262
4260,2010,2,16,1,1,18723,0.000854564,0.000854199,5.33874E-05,0,0,0,0.00021355,0,5.33874E-05,0,0.00021355,0,0,0,0.000106775,0,0,0,0,0,0,0,5.33874E-05,0,0,0,0,0,5.33874E-05,5.33874E-05,0,0,0,0,5.33874E-05,0,0,0.000373712,0.000480487,0.000854199,0.000854199,98967.32834,99051.9384,84.61005896,1032.671657,37.0169008,129.260732,47.59315817,903.4109254,0.118333817,0.007808382,0.992191618,0.003133457,0.003158117,0.774667804,0.011030262,0.988969738,0.000613407,0.000620249
4260,2010,2,5,2,1,18221,0.000274409,0.000274371,0,0,0,0,0.000164623,0,0,0,5.48742E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.48742E-05,0,0,0,0,0,0,0,5.48742E-05,0.000219497,0.000274371,0.000274371,98940.17458,98967.32834,27.15376529,1059.825423,5.430753057,134.691485,21.72301223,925.1339376,0.118060952,0.010941839,0.989058161,0.00045971,0.000464796,0.774849192,0.011643669,0.988356331,0.000279978,0.000283277
4260,2010,2,3,3,1,18246,0.00016442,0.000164406,0,0,0,0,0.000109604,0,0,0,5.4802E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4802E-05,0.000109604,0.000164406,0.000164406,98923.90821,98940.17458,16.26636656,1076.091789,5.422122185,140.1136072,10.84424437,935.978182,0.118038465,0.011401549,0.988598451,0.000458979,0.000464273,0.77484229,0.011923648,0.988076352,0.000139767,0.000141453
4260,2010,2,5,4,1,18327,0.000272822,0.000272784,0,0,0,0,5.45569E-05,0,0,0,5.45569E-05,0,0,0,0,0,0,5.45569E-05,0,0,0,5.45569E-05,0,0,0,0,0,5.45569E-05,0,0,0,0,0,0,0,0,0,5.45569E-05,0.000218227,0.000272784,0.000272784,98896.92332,98923.90821,26.98488999,1103.076679,5.396977998,145.5105852,21.58791199,957.5660939,0.118003063,0.011860528,0.988139472,0.000456851,0.000462334,0.774860077,0.012063414,0.987936586,0.000278237,0.000281635
4260,2010,2,26,7,5,89739,0.000289729,0.001447597,0,0.000111354,0,0,0.00016703,0,0,0,0.000501091,0,0,0,5.56768E-05,0,0,5.56768E-05,0,5.56768E-05,0,5.56768E-05,5.56768E-05,0,0,0,0,5.56768E-05,0,0.000278384,0,0,5.56768E-05,0,0,0,0,0.000556768,0.000890829,0.001447597,0.001447597,98753.76043,98896.92332,143.1628884,1246.239568,55.06264939,200.5732346,88.10023903,1045.666333,0.117980689,0.012317379,0.987682621,0.004661018,0.004719146,0.774853218,0.012341651,0.987658349,0.001135486,0.001149674
4260,2010,2,28,12,5,104414,0.000268163,0.001339918,0,0,0,0,4.78542E-05,0,0,4.78542E-05,0.000526396,0,0,4.78542E-05,4.78542E-05,0,4.78542E-05,9.57084E-05,4.78542E-05,0,0,4.78542E-05,0.000239271,0,4.78542E-05,0,0,0,0,4.78542E-05,0,0,4.78542E-05,0,0,0,0,0.000574251,0.000765667,0.001339918,0.001339918,98621.43848,98753.76043,132.3219484,1378.561516,56.70940647,257.2826411,75.61254196,1121.278875,0.11759415,0.016978397,0.983021603,0.004800415,0.004883326,0.775084399,0.013477137,0.986522863,0.000974537,0.00098785
4260,2010,2,51,17,5,141751,0.000359786,0.001797312,0,0,3.52414E-05,3.52414E-05,3.52414E-05,0,0,0,0.001162967,0,0,0.000105724,0,7.04828E-05,0,7.04828E-05,0,0,0,0,0.000105724,0,0,3.52414E-05,0,3.52414E-05,3.52414E-05,7.04828E-05,0,0,0,0,0,0,0,0.001198208,0.000599104,0.001797312,0.001797312,98444.18494,98621.43848,177.2535431,1555.815059,118.1690287,375.4516698,59.08451436,1180.363389,0.117176907,0.021778812,0.978221188,0.010002933,0.010225635,0.775357647,0.014451674,0.985548326,0.000761515,0.000772681
4260,2010,2,62,22,5,174671,0.000354953,0.001773192,0,2.85999E-05,0.000200199,0,5.71997E-05,2.85999E-05,0,5.71997E-05,0.000657797,2.85999E-05,0,2.85999E-05,0.000142999,5.71997E-05,2.85999E-05,5.71997E-05,0,0,0,8.57996E-05,8.57996E-05,0,0,0,0,0,2.85999E-05,8.57996E-05,0,0,8.57996E-05,0,0,2.85999E-05,0,0.001029595,0.000743596,0.001773192,0.001773192,98269.62454,98444.18494,174.5604048,1730.375464,101.3576544,476.8093242,73.20275041,1253.56614,0.116187524,0.031781745,0.968218255,0.008579861,0.008861495,0.776153533,0.015213189,0.984786811,0.000943478,0.000958053
4260,2010,2,93,27,5,157751,0.000589537,0.002943345,3.16489E-05,0,0.000126595,6.32977E-05,0,3.16489E-05,0.000221542,0,0.000917817,6.32977E-05,0,6.32977E-05,0.000379786,6.32977E-05,0,9.49466E-05,0,0,3.16489E-05,0.000189893,0.000189893,3.16489E-05,3.16489E-05,0,0,3.16489E-05,0,0.000158244,0,0,0.000158244,0,3.16489E-05,3.16489E-05,0,0.001709039,0.001234306,0.002943345,0.002943345,97980.38309,98269.62454,289.2414424,2019.616906,167.946644,644.7559682,121.2947984,1374.860938,0.115362489,0.040361606,0.959638394,0.014216577,0.014814514,0.77678733,0.016156667,0.983843333,0.001563316,0.001588988
4260,2010,2,138,32,5,136685,0.001009621,0.005035394,3.64884E-05,0,0.000109465,0.000109465,0,3.64884E-05,0.000729767,0.000109465,0.001094651,7.29767E-05,0,0.000182442,0.000583814,0.000328395,7.29767E-05,3.64884E-05,0,0,0,0.000620302,0.000255419,0,0.000109465,3.64884E-05,0,0.000109465,0,0.000109465,0,0,0.00021893,3.64884E-05,0,3.64884E-05,0,0.002517697,0.002517697,0.005035394,0.005035394,97487.01329,97980.38309,493.3698047,2512.986711,246.6849023,891.4408705,246.6849023,1621.54584,0.113988958,0.054578183,0.945421817,0.02088172,0.022087199,0.777842482,0.017719983,0.982280017,0.003179414,0.00323677
4260,2010,2,196,37,5,122231,0.001603521,0.007985593,0,0,0.000122228,0.000488914,4.07428E-05,0,0.001629713,0.000122228,0.001466742,4.07428E-05,0,0.000692628,0.000203714,0.000244457,0,0.000122228,0,4.07428E-05,0,0.000937085,0.000203714,0.000122228,8.14856E-05,0,4.07428E-05,0.000244457,4.07428E-05,0.000203714,4.07428E-05,4.07428E-05,0.0005704,4.07428E-05,8.14856E-05,0,0.000122228,0.003300169,0.004685425,0.007985593,0.007985593,96708.52165,97487.01329,778.4916438,3291.478355,321.7235875,1213.164458,456.7680563,2078.313897,0.112035404,0.075459903,0.924540097,0.027233697,0.02945648,0.779248609,0.020899397,0.979100603,0.005887084,0.006012747
4260,2010,2,286,42,5,116510,0.002454725,0.012198763,4.2653E-05,4.2653E-05,0,0.000682448,0,0,0.002772446,8.5306E-05,0.002089998,0.000255918,4.2653E-05,0.001492856,0.000469183,0.000682448,0,4.2653E-05,4.2653E-05,4.2653E-05,4.2653E-05,0.001578162,0.000213265,0.000170612,0.000170612,8.5306E-05,8.5306E-05,0.000170612,4.2653E-05,8.5306E-05,0,4.2653E-05,0.000383877,4.2653E-05,4.2653E-05,8.5306E-05,0.000170612,0.005246321,0.006952442,0.012198763,0.012198763,95528.7973,96708.52165,1179.724342,4471.202696,507.3639651,1720.528423,672.3603765,2750.674273,0.10961054,0.1026936,0.8973064,0.042948037,0.047863291,0.780798322,0.026786481,0.973213519,0.008665759,0.008904274
4260,2010,2,645,47,5,136842,0.004713465,0.023292851,0,0,0,0.002094551,0,0.000108339,0.006103088,0.000108339,0.002527906,0.000325017,0.000108339,0.002961262,0.000866711,0.001552857,0,0.000325017,3.61129E-05,0.000108339,0.000108339,0.002600132,0.000325017,0.000108339,0.000252791,0.000108339,0,0.000252791,0,0.000361129,0,0.000288904,0.001263953,0,0.000108339,0,0.000288904,0.00845043,0.014842421,0.023292851,0.023292851,93303.65929,95528.7973,2225.138015,6696.340712,807.2593729,2527.787796,1417.878642,4168.552915,0.105653056,0.145641638,0.854358362,0.068333993,0.079982822,0.783402421,0.03545224,0.96454776,0.018274419,0.018946101
4260,2010,2,980,52,5,143363,0.006835794,0.033604685,3.42905E-05,6.8581E-05,0,0.003394759,3.42905E-05,0.000274324,0.008675495,0.000514357,0.00342905,0.000617229,0.000171452,0.00483496,0.000788681,0.002674659,6.8581E-05,0.000342905,0.000102871,0,0.000137162,0.003360469,0.000411486,0.000274324,0.000548648,0.000137162,6.8581E-05,0.000445776,3.42905E-05,0.000205743,3.42905E-05,0.000171452,0.001097296,0.000137162,0.000205743,3.42905E-05,0.000274324,0.01179593,0.021808755,0.033604685,0.033604685,90168.21917,93303.65929,3135.440122,9831.780834,1100.603471,3628.391267,2034.836651,6203.389566,0.099520748,0.21397563,0.78602437,0.093165384,0.118527349,0.786888885,0.053726659,0.946273341,0.026226121,0.027715165
4260,2010,2,1374,57,5,125762,0.010925399,0.053174609,7.74012E-05,3.87006E-05,0,0.007314411,7.74012E-05,0.000309605,0.012229386,0.00065791,0.004063562,0.000580509,0.000890114,0.010139554,0.001006215,0.00394746,0.000116102,0.000309605,7.74012E-05,0,0.000348305,0.005069777,0.000387006,0.000348305,0.000967515,0.000270904,0.000116102,0.000464407,0.000232204,0.000232204,0,0.00065791,0.001083616,7.74012E-05,0.000309605,0.000154802,0.000619209,0.01575114,0.03742347,0.053174609,0.053174609,85373.55934,90168.21917,4794.659827,14626.44066,1420.25222,5048.643487,3374.407608,9577.797174,0.090775293,0.307141015,0.692858985,0.120223448,0.173517917,0.791684437,0.079952781,0.920047219,0.043491267,0.04727069
4260,2010,2,1517,62,5,82698,0.018343854,0.087697493,0,0.000231239,0,0.013527497,5.78098E-05,0.000404669,0.016996086,0.001387436,0.004509166,0.000751528,0.002312393,0.023066117,0.001560865,0.005318503,0,0.000693718,0.00011562,0.00011562,0.000346859,0.007515276,0.001156196,0.000404669,0.001445245,0.000404669,0.000231239,0.000462479,5.78098E-05,0.000346859,5.78098E-05,0.001445245,0.001156196,0.00011562,0.000693718,5.78098E-05,0.000751528,0.021505252,0.066192241,0.087697493,0.087697493,77886.51223,85373.55934,7487.047104,22113.48777,1835.97991,6884.623397,5651.067195,15228.86437,0.079237581,0.427364463,0.572635537,0.155414533,0.271402179,0.796620976,0.123444048,0.876555952,0.072834139,0.08309126
4260,2010,2,1939,67,5,65831,0.029454209,0.137170427,0,0,0,0.02440629,0,0.000424457,0.020090975,0.002334515,0.004527544,0.001131886,0.004103087,0.049166295,0.001061143,0.00912583,0.000353714,0.000282971,0.000212229,0.000353714,0.000282971,0.008418402,0.001202629,0.000565943,0.001910058,0.000282971,0.000141486,0.000212229,0.000212229,0.000353714,0,0.002688229,0.001344115,7.07429E-05,0.000565943,7.07429E-05,0.001273372,0.023486633,0.113683794,0.137170427,0.137170427,67202.78612,77886.51223,10683.72611,32797.21388,1829.291939,8713.915336,8854.434175,24083.29854,0.063282001,0.582778995,0.417221005,0.1548484,0.371142388,0.800643131,0.196278186,0.803721814,0.114120938,0.141990594
4260,2010,2,2814,72,5,63159,0.04455422,0.200444482,7.12312E-05,0,0,0.039604525,0,0.00064108,0.017594096,0.002706784,0.003988945,0.000926005,0.006624498,0.091175884,0.001068467,0.012607915,0,0.00064108,0.000142462,0.000142462,0.000213693,0.009046357,0.001282161,0.000142462,0.002279397,0.000213693,0.000284925,0.000284925,0.000142462,0.000142462,0,0.005128643,0.001780779,7.12312E-05,0.000854774,7.12312E-05,0.000569849,0.019517338,0.180927145,0.200444482,0.200444482,53732.35844,67202.78612,13470.42768,46267.64156,1311.619469,10025.5348,12158.80821,36242.10676,0.046121934,0.737627395,0.262372605,0.111027754,0.423168244,0.796170366,0.310399124,0.689600876,0.156709572,0.227246771
4260,2010,2,3409,77,5,46328,0.07358401,0.310753776,0.000182314,0,0,0.061530889,9.11569E-05,0.001002726,0.015952453,0.001914294,0.004557844,0.002096608,0.010756511,0.168913684,0.000729255,0.011850393,9.11569E-05,0.000182314,0,0,0.000273471,0.009844942,0.001093882,0.000182314,0.00291702,0.000820412,9.11569E-05,0.000273471,0.000182314,9.11569E-05,9.11569E-05,0.011029981,0.001731981,0.000182314,0.000911569,9.11569E-05,0.001093882,0.018869472,0.291884304,0.310753776,0.310753776,37034.82515,53732.35844,16697.53329,62965.17485,1013.901259,11039.43606,15683.63203,51925.73879,0.033274232,0.84865515,0.15134485,0.085826097,0.567089643,0.769481553,0.467108696,0.532891304,0.202139488,0.379325928
4260,2010,2,3486,82,5,31045,0.112288613,0.438380282,0,0,0,0.079602616,0,0.001509054,0.012323944,0.001886318,0.005407445,0.002640845,0.014084507,0.281815895,0.000503018,0.008677062,0.000125755,0,0.000125755,0,0.000880282,0.005407445,0.000628773,0.000125755,0.002012072,0.000880282,0,0.000125755,0.000125755,0.000125755,0.000125755,0.01584507,0.000880282,0.000125755,0.001131791,0.000251509,0.001006036,0.015342052,0.423038229,0.438380282,0.438380282,20799.48807,37034.82515,16235.33708,79200.51193,568.1902249,11607.62629,15667.14686,67592.88564,0.020899294,0.934481247,0.065518753,0.048096941,0.734094272,0.6929269,0.669248184,0.330751816,0.201927018,0.610509174
