Country,Year,Sex,DTHS,AGE,W,POP,Mtot,Qtot,QBLOD,QBNGN,QCBPN,QCBVD,QCGEN,QCIRC,QDIGD,QENDO,QEXTL,QGNUR,QHPHO,QHRTD,QIPDZ,QMALI,QMBON,QMCNS,QMCON,QMEND,QMETA,QMGNU,QMLHT,QMNTL,QMRSP,QMSKN,QMUSK,QNCNS,QNINF,QNRST,QNUTR,QPCLD,QPIAD,QPOTH,QREST,QSKIN,QTRST,QEXTRIN,QINTRIN,QSUM,EISUM,NRAD,Radix,Dth,Cum,EDth,CumE,IDth,CumI,EProb,EF,ES,EDEN,EHAZ,IProb,IF,IS,IDEN,IHAZ
4300,2010,2,157,0,1,38296,0.004099645,0.004091259,0.0040652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6059E-05,0,0,0,0,0,0,0,0,-0.004377907,0.008469166,0.004091259,0.004091259,99590.87415,100000,409.1258518,409.1258518,-437.7907204,-437.7907204,846.9165722,846.9165722,-1.185761146,0,1,0.003692065,0.003692065,2.170641059,0,1,0.003901689,0.003901689
4300,2010,2,6,1,1,37640,0.000159405,0.000159392,0.000132827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65654E-05,0,0,0,0,0,0,0,0,-0.000132827,0.000292219,0.000159392,0.000159392,99575.00014,99590.87415,15.87400698,424.9998588,-13.22833915,-451.0190596,29.10234614,876.0189183,-1.186236439,0.003692065,0.996307935,0.00011156,0.000111973,2.171054237,0.003901689,0.996098311,0.000134073,0.000134598
4300,2010,2,8,2,1,37473,0.000213487,0.000213464,0.000186781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6683E-05,0,0,0,0,0,0,0,0,-0.00026683,0.000480295,0.000213464,0.000213464,99553.74444,99575.00014,21.25570353,446.2555623,-26.56962941,-477.588689,47.82533294,923.8442513,-1.186292698,0.003803625,0.996196375,0.000224072,0.000224928,2.171108076,0.004035761,0.995964239,0.000220328,0.000221221
4300,2010,2,2,3,1,37039,5.39971E-05,5.39957E-05,5.39957E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.39957E-05,0.000107991,5.39957E-05,5.39957E-05,99548.36897,99553.74444,5.375472162,451.6310345,-5.375472162,-482.9641611,10.75094432,934.5951956,-1.186279095,0.004027697,0.995972303,4.53335E-05,4.55168E-05,2.171091232,0.004256089,0.995743911,4.95289E-05,4.97406E-05
4300,2010,2,4,4,1,36754,0.000108832,0.000108826,8.16193E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72064E-05,0,0,0,0,0,0,0,0,-8.16193E-05,0.000190445,0.000108826,0.000108826,99537.53554,99548.36897,10.8334279,462.4644624,-8.125070924,-491.089232,18.95849882,953.5536944,-1.186289154,0.004073031,0.995926969,6.8522E-05,6.88022E-05,2.171100471,0.004305618,0.995694382,8.73406E-05,8.77182E-05
4300,2010,2,18,7,5,185304,9.71377E-05,0.00048557,0.000323714,2.69761E-05,0,0,0,0,0,0,0,0,0,0,2.69761E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000107905,0,0,0,0,0,0,0,0,-0.000404642,0.000890213,0.00048557,0.00048557,99489.20305,99537.53554,48.33248735,510.7969497,-40.27707279,-531.3663048,88.60956015,1042.163255,-1.186336639,0.004141553,0.995858447,0.000339673,0.000341085,2.171146302,0.004392959,0.995607041,0.000408218,0.00041002
4300,2010,2,18,12,5,201512,8.93247E-05,0.000446524,0.000347296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.92275E-05,0,0,0,0,0,0,0,0,-0.000520944,0.000967468,0.000446524,0.000446524,99444.77875,99489.20305,44.42429821,555.2212479,-51.82834791,-583.1946528,96.25264612,1138.415901,-1.18650813,0.004481225,0.995518775,0.000437089,0.000439057,2.171310414,0.004801177,0.995198823,0.00044343,0.000445569
4300,2010,2,47,17,5,220402,0.000213247,0.001065665,0.000952297,2.26737E-05,0,0,0,0,0,0,0,0,0,2.26737E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.80212E-05,0,0,0,0,0,0,0,0,-0.001632509,0.002698174,0.001065665,0.001065665,99338.80389,99444.77875,105.9748594,661.1961073,-162.3444655,-745.5391182,268.3193249,1406.735226,-1.186516994,0.004918315,0.995081685,0.001369116,0.001375883,2.171312488,0.005244607,0.994755393,0.001236129,0.001242647
4300,2010,2,47,22,5,234655,0.000200294,0.001000969,0.000830591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000127783,0,0,0,2.12972E-05,2.12972E-05,0,0,0,-0.001363022,0.002363991,0.001000969,0.001000969,99239.36883,99338.80389,99.4350655,760.6311728,-135.4009403,-880.9400585,234.8360058,1641.571231,-1.186148523,0.006287431,0.993712569,0.001141891,0.001149115,2.170927797,0.006480736,0.993519264,0.001081874,0.001088931
4300,2010,2,86,27,5,254216,0.000338295,0.001690046,0.001238057,3.93034E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96517E-05,0,0,0,0,1.96517E-05,0.000314427,1.96517E-05,0,0,1.96517E-05,1.96517E-05,0,0,0,-0.001886563,0.003576608,0.001690046,0.001690046,99071.64977,99239.36883,167.7190617,928.3502346,-187.2212782,-1068.161337,354.9403399,1996.511571,-1.185972623,0.007429321,0.992570679,0.001578912,0.00159073,2.170736646,0.00756261,0.99243739,0.001635187,0.001647647
4300,2010,2,108,32,5,265619,0.000406597,0.002030923,0.001523192,3.76097E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76097E-05,0,0,0,0,0,0.000376097,0,0,0,1.88048E-05,0,0,0,3.76097E-05,-0.002388215,0.004419137,0.002030923,0.002030923,98870.44291,99071.64977,201.2068603,1129.557095,-236.6043635,-1304.7657,437.8112238,2434.322795,-1.186090607,0.009008234,0.990991766,0.00199538,0.002013518,2.170828838,0.009197797,0.990802203,0.002016967,0.002035691
4300,2010,2,213,37,5,282770,0.000753262,0.003759233,0.002382612,7.05959E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7649E-05,1.7649E-05,0,0,0,0,3.5298E-05,0.000988343,1.7649E-05,1.7649E-05,3.5298E-05,7.05959E-05,0,1.7649E-05,0,8.82449E-05,-0.003247412,0.007006645,0.003759233,0.003759233,98498.76591,98870.44291,371.6769944,1501.234089,-321.0730843,-1625.838784,692.7500787,3127.072874,-1.186111293,0.011003613,0.988996387,0.002707738,0.002737865,2.170818465,0.011214764,0.988785236,0.003191454,0.003227651
4300,2010,2,402,42,5,317388,0.001266589,0.006312953,0.003611888,9.42232E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14077E-05,0,0,0,0,6.28155E-05,0.001947279,0,0,9.42232E-05,0.000109927,1.57039E-05,9.42232E-05,1.57039E-05,0.000235558,-0.004302858,0.010615811,0.006312953,0.006312953,97876.94784,98498.76591,621.818066,2123.052155,-423.826244,-2049.665028,1045.64431,4172.717184,-1.187327321,0.013711351,0.986288649,0.003574297,0.003623987,2.171976786,0.014406218,0.985593782,0.004817214,0.004887626
4300,2010,2,684,47,5,317273,0.002155872,0.010721575,0.006238577,4.70244E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.70244E-05,0.003244687,3.13496E-05,3.13496E-05,0.000109724,0.000188098,0.000109724,0.000141073,0,0.000532944,-0.007633636,0.01835521,0.010721575,0.010721575,96827.55286,97876.94784,1049.394989,3172.447144,-747.1569582,-2796.821987,1796.551947,5969.26913,-1.190540287,0.017285648,0.982714352,0.006301075,0.006411909,2.17509223,0.019223432,0.980776568,0.008276596,0.008438819
4300,2010,2,1033,52,5,275885,0.003744314,0.018547945,0.01014481,0.00019751,0,0,0,0,0,0,0,0,0,0,7.18217E-05,0,0,0,0,0,0,1.79554E-05,1.79554E-05,0,0,0,0,8.97771E-05,0.005673912,0.000125688,7.18217E-05,0.000179554,0.000448885,0.000143643,0.00023342,0,0.001131191,-0.011311913,0.029859858,0.018547945,0.018547945,95031.60069,96827.55286,1795.952169,4968.399312,-1095.304808,-3892.126794,2891.256976,8860.526107,-1.195726724,0.023586723,0.976413277,0.009237145,0.009460282,2.180111245,0.027500029,0.972499971,0.01331983,0.013696484
4300,2010,2,1478,57,5,242504,0.006094745,0.030016369,0.016043932,0.000182779,0,0,0,2.03088E-05,0,0,0,0,0,0,2.03088E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000142161,0.009463889,0.000223397,4.06175E-05,0.000142161,0.000690498,0.000142161,0.000792042,2.03088E-05,0.002091804,-0.017445237,0.047461606,0.030016369,0.030016369,92179.09711,95031.60069,2852.503581,7820.902893,-1657.848833,-5549.975628,4510.352414,13370.87852,-1.206798444,0.032823869,0.967176131,0.013981305,0.0144558,2.190887855,0.040819859,0.959180141,0.020778896,0.021663184
4300,2010,2,2147,62,5,232344,0.009240609,0.045159784,0.024357257,0.000210339,0,0,0,0,0,0,0,0,0,0,6.31017E-05,0,0,0,0,0,0,0,2.10339E-05,0,0,0,0,0.000126203,0.01396651,0.000252407,0.000315509,0.000294475,0.000883424,0.000336542,0.000925492,2.10339E-05,0.003386458,-0.026397545,0.071557329,0.045159784,0.045159784,88016.30899,92179.09711,4162.788117,11983.69101,-2433.301857,-7983.277485,6596.089974,19966.96849,-1.226158017,0.046805174,0.953194826,0.020521012,0.021528665,2.209755072,0.061598754,0.938401246,0.030387751,0.032382471
4300,2010,2,2560,67,5,202211,0.012660043,0.061358222,0.034705744,0.000287617,0,0,0,0,0,0,0,0,0,0,9.58722E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000191744,0.017904137,0.000359521,0.000383489,0.000287617,0.001629828,0.000455393,0.001390147,9.58722E-05,0.00357124,-0.040817598,0.10217582,0.061358222,0.061358222,82615.78478,88016.30899,5400.524206,17384.21522,-3592.614345,-11575.89183,8993.13855,28960.10704,-1.256503918,0.067326185,0.932673815,0.03029796,0.032485055,2.239325185,0.091986505,0.908013495,0.041430795,0.045627951
4300,2010,2,3349,72,5,163542,0.02047792,0.09740307,0.057790355,0.000814358,0,0,0,2.90842E-05,2.90842E-05,0,0,0,0,2.90842E-05,0.000290842,0,0,0,0,0,0,8.72527E-05,5.81685E-05,0,0,0,0,0.000290842,0.026030381,0.000407179,0.00020359,0.00075619,0.002879338,0.000668937,0.002443075,0.000145421,0.004449886,-0.0739321,0.17133517,0.09740307,0.09740307,74568.75375,82615.78478,8047.031031,25431.24625,-6107.95846,-17683.85029,14154.98949,43115.09654,-1.29515471,0.097624145,0.902375855,0.051510867,0.057083605,2.276853017,0.1334173,0.8665827,0.065211102,0.07525087
4300,2010,2,4764,77,5,145323,0.032782147,0.151494915,0.10086941,0.001017598,0,0.0001272,3.17999E-05,0,0,0,0,0,0,3.17999E-05,0.000317999,0,0,0,0,0,0,0,0,0,0,0,0,0.000508799,0.034757335,0.000286199,0.000572399,0.000731399,0.003116394,0.001112998,0.003116394,3.17999E-05,0.004865391,-0.146883924,0.298378839,0.151494915,0.151494915,63271.96673,74568.75375,11296.78703,36728.03327,-10952.95115,-28636.80144,22249.73817,65364.83471,-1.35300993,0.149135012,0.850864988,0.092370636,0.108560862,2.332733224,0.198628402,0.801371598,0.102503074,0.127909542
4300,2010,2,7344,82,5,119400,0.061507538,0.266550523,0.198932927,0.002576945,0,0.00043554,3.6295E-05,3.6295E-05,0.000108885,0,3.6295E-05,0,0,0,0.00108885,0,0,0,0,0,0,0,0,0,0,0,0,0.000834785,0.044606562,0.000326655,0.000471835,0.000907375,0.005008711,0.001488095,0.004391696,3.6295E-05,0.005226481,-0.321355981,0.587906504,0.266550523,0.266550523,46406.79093,63271.96673,16865.1758,53593.20907,-20332.82496,-48969.6264,37198.00076,102562.8355,-1.421471748,0.241505648,0.758494352,0.17147488,0.226072718,2.397574772,0.301131477,0.698868523,0.171368733,0.24520883
4300,2010,2,8960,87,5,80874,0.110789623,0.433797471,0.360158414,0.003727947,0,0.000532564,0.000435734,4.84149E-05,4.84149E-05,0,0,0,0,0,0.001161958,0,0,0,0,0,0,0,0,0,0,0,0,0.001500862,0.048463311,0.000629394,0.000629394,0.001210372,0.006439181,0.000823053,0.004599415,0,0.003389043,-0.630700854,1.064498325,0.433797471,0.433797471,26275.64239,46406.79093,20131.14853,73724.35761,-29268.80267,-78238.42907,49399.9512,151962.7867,-1.499920309,0.412980528,0.587019472,0.246835569,0.420489576,2.467338683,0.472500209,0.527499791,0.227582313,0.431435835
4300,2010,2,6574,92,5,32589,0.201724508,0.670487924,0.591139034,0.005405516,0,0.001019909,0.000815927,0,0,0,0,0,0,0,0.000917918,0,0,0,0,0,0,0,0,0,0,0,0,0.002651762,0.052423303,0.000509954,0.000917918,0.00122389,0.005609497,0.000815927,0.004487598,0,0.002549772,-1.071617983,1.742105907,0.670487924,0.670487924,8658.141466,26275.64239,17617.50093,91341.85853,-28157.45091,-106395.88,45774.95183,197737.7385,-1.535174094,0.659816097,0.340183903,0.237463093,0.698043295,2.477629976,0.700082522,0.299917478,0.21088218,0.703134013
4300,2010,2,3617,97,5,12869,0.28106302,0.825365676,0.76284143,0.007302102,0,0.001597335,0.000912763,0,0,0,0,0,0,0,0.001140953,0,0,0,0,0,0,0,0,0,0,0,0,0.003651051,0.037879652,0.000228191,0.000456381,0.001140953,0.003651051,0.000228191,0.002281907,0,0.002053716,-1.406795518,2.232161194,0.825365676,0.825365676,1512.008686,8658.141466,7146.13278,98487.99131,-12180.23461,-118576.1146,19326.36739,217064.1059,-1.406795518,0.897279189,0.102720811,0.102720811,1,2.232161194,0.910964702,0.089035298,0.089035298,1
